EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0.0,0,INITIAL_BUFFERING,Starting,0
0,0.0,0,INITIAL_BUFFERING,Starting,0
0.0006103515625,0.0,1,PLAY,InitialBuffering-Play,0
0.0003733634948730469,0.0,1,PLAY,Writing,3076288
0.001088857650756836,0.0,0,PLAY,StillPlaying,3076288
4.0081727504730225,4.003752708435059,0,BUFFERING,Play-Buffering,0
