0;+Inf
999;931.0670670670671
1999;0
2999;255.38338338338338
3999;26.896
4998;957.8698698698698
5999;1701.512
7000;506.752
7998;0
8999;0
9999;0
10998;1414.3967935871744
12001;1614.2834331337326
12999;0
13999;0
14998;206.7987987987988
15998;600.5605605605606
16998;1112.2482482482483
17998;2413.4534534534537
18999;1282.4695304695306
20000;466.216
21001;987.2607392607392
21999;760.7134268537075
22999;737.5855855855856
23999;1588.48
24999;1801.744
25999;1264.4164164164165
26999;1173.3093093093094
27999;1596.56
28998;681.2252252252252
29998;1069.981981981982
30999;1226.976
31999;1603.067067067067
33001;1762.4695304695306
34064;1268.997177798683
34999;831.8288770053476
35999;1617.7857857857857
37000;762.5974025974026
37998;1499.751503006012
38999;1087.872
39999;1996.152
40998;1046.7747747747749
41998;883.4354354354355
43001;823.4491017964071
43999;944.8256513026053
44999;667.035035035035
45998;1590.6786786786786
46999;929.424
47998;1088.984984984985
48999;534.896
49999;917.8218218218218
51001;0
51999;1016.4008016032064
52998;0
53999;722.776
55091;2069.961503208066
55998;1833.1378169790519
56998;384.632
57998;555.035035035035
58999;1500.912
59999;2162.648
60998;1111.111111111111
61998;1835.027027027027
62999;4052.184
63999;8028.28
64999;1646.528
65999;0
66999;1756.608
67999;2180.4604604604606
68998;1868.5965965965966
69999;1881.304
70998;571.4594594594595
71999;755.872
73090;72.0440366972477
73999;490.04180418041807
74999;2217.5295295295296
75999;0
76998;2066.386386386386
77998;5901.68
79000;2800.103896103896
80000;2295.5915915915916
81001;0
81999;3045.841524573721
83000;1330.6373626373627
83999;0
85001;560.934131736527
85998;689.4042126379137
86999;3397.064
87998;1532.2522522522522
89074;1881.2862453531598
89998;869.5497835497836
91002;1282.185443668993
91998;2069.8152610441766
92998;1176.344
93999;375.064
94999;0
95999;0
96999;574.624
98137;339.49692172383465
98999;3236.162601626016
99999;1995.144
100998;4141.453453453453
101998;715.4834834834835
102999;3625.384
103999;1486.4
104998;653.965965965966
105999;118.512
106998;0
108001;344.311377245509
108999;0
109999;950.0460460460461
111162;461.17039586919105
111999;3474.4659498207884
112999;5800.488488488489
114000;1119.88011988012
114999;909.7314629258517
115999;3822.766766766767
117001;2334.0918163672654
117999;704.6339017051154
118998;1786.0580580580581
119998;771
120998;2167.672
121999;1478.6
122998;1117.7817817817818
123999;1949.752
124999;427.536
126166;327.663807890223
126998;0
128030;281.8467507274491
128999;74.2703818369453
129999;517.6296296296297
131116;1369.7547000895256
131998;3352.472190692395
132998;1510.8308308308308
133999;2199.832
134999;0
135999;1971.32
136998;916.2362362362362
138000;1926.8011988011988
138999;6555.022044088177
139999;1177.7217217217217
140999;1296.24
141999;2131.448
142999;670.2382382382382
143999;892.1401401401401
144999;1615.4714714714714
145998;3069.093093093093
146999;482.488
147999;0
148999;1260.996996996997
149999;2258.376
150999;954.8428428428429
151998;0
153218;691.4060705496308
154210;604.5
154999;2270.456852791878
155999;2552.816
156999;1316.2762762762763
157999;2392.008
159001;5361.206793206793
159999;2210.6613226452905
160998;1223.4634634634635
161999;641.696
162999;0
163999;0
165339;209.62388059701493
166000;423.96363636363634
166999;801.9158316633267
168001;566.5934065934066
169000;0
169999;2233.5775775775774
170999;2179.304
171999;1931.0910910910911
172998;7152.24024024024
174000;4442.357642357642
174999;2026.308617234469
175999;1274.6426426426426
176999;1367.648
177999;1027.544
178999;1259.8438438438438
180001;0
181348;0
182000;432.036866359447
183001;1632.496
183999;0
185003;0
185999;1498.7951807228915
186999;3812.06006006006
187999;2535.992
189317;2148.021260440395
189999;9417.208211143696
190999;1030.752
191999;772.7247247247248
192999;2503.496
193999;608.5605605605606
195000;1224.7752247752248
195999;3167.6713426853707
197296;1003.9691358024692
197999;1003.6642958748222
198999;874.744
199999;1012.8688688688688
200999;1167.848
201998;528.968968968969
202999;0
204000;170.80519480519482
204999;428.2404809619238
206305;2117.1944869831545
206999;297.5007215007215
208354;484.8708487084871
209363;2184.864222001982
209999;12212.485039370078
210999;2267.48
211999;1835.7557557557557
213000;621.3786213786213
213999;1370.7067067067067
214998;753.3773773773773
215999;3825.576
216999;1003.976
217998;630.5345345345345
219001;258.9061876247505
219999;3953.362725450902
220998;880.3046092184369
222001;556.4870259481038
222999;922.5917753259779
224001;1892.319361277445
225359;195.97936624907885
226000;458.44617784711386
226998;162.1002004008016
228000;1809.3106893106892
228999;1908.5565565565566
229999;2951.8558558558557
230999;2644.908908908909
231998;2442.994994994995
232999;3071.76
234000;0
234999;508.3687374749499
235998;337.8898898898899
236999;2985.28
238001;574.7452547452548
238999;1146.5891783567133
239999;386.28228228228227
240999;2578.738738738739
241999;5844.416
243000;934.472
244000;500.62862862862863
244998;814.0280561122245
246001;965.6606786427145
246999;3369.2344689378756
247998;3704.9529529529527
249061;669.1148775894538
250003;1665.4097664543524
0;+Inf
999;555.2912912912913
2000;0
3000;255.38338338338338
3999;26.949899799599198
4999;1063.896
